source,title,summary,link,published_date,sentiment_label,sentiment_score
NewsAPI - Economictimes.com,Sensex Today | Stock Market LIVE Updates: GIFT Nifty signals a muted start; Asian shares trade lower,"Sensex Today | Stock Market LIVE Updates: The Indian market continued its upward momentum on Thursday, with the Nifty 50 approaching its 52-week high, less than 100 points shy, as gains were driven by financials and consumer durables amid optimism over a dome…",https://m.economictimes.com/markets/stocks/live-blog/bse-sensex-today-live-nifty-stock-market-updates-17-october-2025/liveblog/124618194.cms,2025-10-17T01:37:56Z,positive,0.8359684348106384
NewsAPI - BusinessLine,"Day Trading Guide for October 17, 2025: Intraday supports, resistances for Nifty50 stocks","The Day Trading Guide provides key intraday support and resistance levels to watch for on Nifty Futures and widely traded stocks such as Reliance Industries, ONGC, Infosys, TCS, HDFC Bank, SBI and ITC",https://www.thehindubusinessline.com/portfolio/day-trading-guide/day-trading-guide-for-october-17/article70171336.ece,2025-10-17T01:07:00Z,neutral,0.9081227779388428
NewsAPI - The Times of India,"Stocks in news: RIL, Infosys, Wipro, Jio Financial, Tata Steel","Indian markets saw a strong rally on Thursday, with the Nifty 50 surpassing 25,600, driven by domestic earnings recovery optimism and positive global cues. Key companies like RIL, Infosys, and Wipro reported their second-quarter results, influencing trading a…",https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-ril-infosys-wipro-jio-financial-tata-steel/articleshow/124610560.cms,2025-10-17T00:31:00Z,positive,0.9432793855667114
NewsAPI - Ndtvprofit.com,All You Need To Know Going Into Trade On Friday,"The NSE Nifty 50 closed 261.75 points or 1.03% at 25,585.3, while the BSE Sensex ended 862.23 points or 1.04% higher at 83,467.66 on Thursday. Nifty Oct futures is up by 0.88% to 25,648 at a premium of 63 points. Nifty Oct futures open interest down by 0.97%.…",https://www.ndtvprofit.com/markets/stock-market-today-all-you-need-to-know-going-into-trade-on-october-17-2025,2025-10-17T00:30:00Z,negative,0.9456793665885925
NewsAPI - The Times of India,"Nestle India profit falls 24%, but posts highest-ever sales","In the latest financial quarter, Nestle India reported an impressive 11% rise in revenue, totaling ₹5,644 crore, driven by robust sales across diverse product lines. Despite this positive momentum, the company's profits took a hit, declining by 24% as product…",https://economictimes.indiatimes.com/industry/cons-products/food/nestle-india-profit-falls-24-but-posts-highest-ever-sales/articleshow/124613671.cms,2025-10-16T18:56:17Z,negative,0.9738641977310181
NewsAPI - The Times of India,"ET Market Watch: Sensex jumps 862 pts as private banks, earnings optimism drive rally","The Sensex surged 862 points to 83,467, while the Nifty rose 262 points to 25,585. Over the past two sessions, the Sensex has gained more than 1,500 points, and the Nifty is up 1.7%.",https://economictimes.indiatimes.com/markets/stocks/etmarkets-podcast/et-market-watch-sensex-jumps-862-pts-as-private-banks-earnings-optimism-drive-rally/podcast/124610250.cms,2025-10-16T16:45:45Z,positive,0.9486061930656433
NewsAPI - The Times of India,Ahead of Market: 10 things that will decide stock market action on Friday,"Indian markets extended gains for a fourth session, with Nifty inching closer to its 52-week high amid strong buying in financials, autos, and consumer durables. Optimism over Q3 earnings revival, renewed FII inflows, and dovish Fed cues lifted sentiment furt…",https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-market-action-on-friday/articleshow/124609368.cms,2025-10-16T15:55:44Z,positive,0.9365065097808838
NewsAPI - BusinessLine,"Infosys Q2 results: Investors need to focus on strategy, the rest are details","There may be a few good years, a few bad years, and overall no meaningful re-acceleration in growth for the long term. This must make it uninteresting to long-term investors, especially when valuation is expensive relative to its growth",https://www.thehindubusinessline.com/portfolio/infosys-q2-results-investors-need-to-focus-on-strategy-the-rest-are-details/article70172161.ece,2025-10-16T15:52:02Z,negative,0.835088849067688
NewsAPI - Ndtvprofit.com,"Waaree Energies Q2 Results: Net Profit More Than Doubles, Revenue Rises 70%","Waaree Energies Ltd. saw an over two-fold jump in its net profit in the second quarter of this financial year. The company has posted a consolidated bottom-line of Rs 843 crore in the June-September period, as against Rs 362 crore in the same quarter last yea…",https://www.ndtvprofit.com/quarterly-earnings/waaree-energies-q2-results-net-profit-more-than-doubles-revenue-rises-70,2025-10-16T15:38:39Z,positive,0.950455367565155
NewsAPI - Ndtvprofit.com,"Infosys Q2 Results: Profit Up 6%, FY26 Guidance Revised","Infosys Ltd.'s profit for July-September period rose 6% to Rs 7,364 crore, beating analyst expectations. Revenue of Bengaluru-based largest IT services firm rose 5.2% over previous quarter to Rs 44,490 crore in the three months ended September, according to a…",https://www.ndtvprofit.com/quarterly-earnings/infosys-q2-results-profit-rises-6-beats-estimates,2025-10-16T11:50:05Z,positive,0.9552552103996277
NewsAPI - Fortune,"Don’t fear the AI bubble, it’s about to unlock an $8 trillion opportunity, Goldman Sachs says","“Anticipated investment levels are sustainable, although the ultimate AI winners remain less clear,” Goldman says.",https://fortune.com/2025/10/16/ai-bubble-will-unlock-an-8-trillion-opportunity-goldman-sachs/,2025-10-16T10:50:43Z,positive,0.934748113155365
NewsAPI - Yahoo Entertainment,"Don’t fear the AI bubble, it’s about to unlock an $8 trillion opportunity according to Goldman Sachs","“Anticipated investment levels are sustainable, although the ultimate AI winners remain less clear,” Goldman says.",https://finance.yahoo.com/news/don-t-fear-ai-bubble-105043701.html,2025-10-16T10:50:43Z,positive,0.9222601652145386
NewsAPI - Fortune,Logitech CEO Hanneke Faber says she would consider adding an AI agent to her board of directors,Also: All the news and watercooler chat from Fortune.,https://fortune.com/2025/10/16/logitech-ceo-hanneke-faber-says-she-would-consider-adding-an-ai-agent-to-her-board-of-directors/,2025-10-16T09:11:46Z,neutral,0.9326022267341614
NewsAPI - The Times of India,"Sensex surges 1,300 pts in 2 days, Nifty tops 25,550. Here are key factors driving the rally","Indian equities continued their upward trend on Thursday, driven by strong performance in financials and consumer durables. The Sensex and Nifty saw significant gains, fueled by optimism surrounding a domestic earnings rebound and renewed foreign investment. …",https://economictimes.indiatimes.com/markets/stocks/news/sensex-surges-1300-pts-in-2-days-nifty-tops-25550-heres-whats-driving-the-rally/articleshow/124600207.cms,2025-10-16T08:51:28Z,positive,0.9472398161888123
NewsAPI - BusinessLine,"Sensex surges 660 pts, Nifty crosses 25,500 mark; Axis Bank, Kotak Mahindra drive private bank gains","Nestle, Titan, Kotak, M&M, Tata Motors lead gainers of Nifty 50, while HDFC Life, Infosys, Sun Pharma dip amid broad market rally",https://www.thehindubusinessline.com/markets/sensex-surges-660-pts-nifty-crosses-25500-mark-axis-bank-kotak-mahindra-drive-private-bank-gains/article70170519.ece,2025-10-16T08:09:53Z,positive,0.7790438532829285
NewsAPI - CNBC,"CNBC's Inside India newsletter: UPI’s global push: Exporting indigenous tech, and furthering economic strategy","The deeper you look at UPI transaction numbers, its international rollout is beginning to appear less like a tech story and more of an economic strategy.",https://www.cnbc.com/2025/10/16/cnbcs-inside-india-newsletter-upis-global-push-seems-an-economic-strategy.html,2025-10-16T05:57:15Z,neutral,0.7379282116889954
NewsAPI - The Times of India,"FII selling slows in October as foreign investors flip script, pumping Rs 3,000 crore in 7 days","After months of outflows, FIIs have turned net buyers in October, investing over Rs 3,000 crore in just seven sessions. The shift to inflows has lifted Sensex and Nifty by about 3%, reflecting improved sentiment amid easing India–US trade tensions and support…",https://economictimes.indiatimes.com/markets/stocks/news/fii-selling-slows-in-october-as-foreign-investors-flip-script-pumping-rs-3000-crore-in-7-days/articleshow/124596675.cms,2025-10-16T05:53:02Z,negative,0.8266246318817139
NewsAPI - BusinessLine,"Equities rally as Nifty breaks 25,400 resistance on Fed rate cut optimism","Indian benchmark indices rise in morning trade, led by banking and IT sectors, with positive global cues and trade dynamics.",https://www.thehindubusinessline.com/markets/equities-rally-as-nifty-breaks-25400-resistance-on-fed-rate-cut-optimism/article70169973.ece,2025-10-16T04:54:03Z,positive,0.9273661375045776
NewsAPI - BusinessLine,"Nifty Prediction Today – October 16, 2025: Nifty futures: Intraday trend is bullish, consider longs","Nifty 50 opens higher, showing bullish bias with top gainers Axis Bank and Titan Company, Nifty futures expected to rally.",https://www.thehindubusinessline.com/portfolio/technical-analysis/nifty-prediction-today-october-16-2025-nifty-futures-intraday-trend-is-bullish-consider-longs/article70169972.ece,2025-10-16T04:49:31Z,positive,0.9421840906143188
NewsAPI - The Times of India,"Sensex jumps over 300 pts, Nifty holds above 25,400 on earnings optimism and fresh FII inflows","Indian stock markets opened higher on Tuesday. The Sensex and Nifty saw gains, led by financial and consumer durable stocks. This rise was driven by positive sentiment regarding a domestic earnings recovery. Additionally, new foreign investments contributed t…",https://economictimes.indiatimes.com/markets/stocks/news/sensex-jumps-over-300-pts-nifty-holds-above-25400-on-earnings-optimism-and-fresh-fii-inflows/articleshow/124594828.cms,2025-10-16T04:00:53Z,positive,0.9557426571846008
NewsAPI - Ndtvprofit.com,"Can Nifty Cross 26,000 Before Year-End? THIS Level Could Decide The Next Big Move","The benchmark Nifty 50 index opened Wednesday’s session on a buoyant note, supported by positive global cues, easing crude oil prices, and the IMF’s upward revision of India’s FY25 GDP growth forecast to 6.6% from 6.4%. As the session progressed, the index ga…",https://www.ndtvprofit.com/markets/can-nifty-cross-26000-before-year-end-this-level-could-decide-the-next-big-move,2025-10-16T02:09:09Z,positive,0.9399632215499878
NewsAPI - Livemint,"Buy gold coins this Dhanteras, but don't mistake it for an investment","There’s nothing wrong with keeping the tradition of buying gold on Dhanteras alive, but it’s worth recognising it for what it is—a cultural decision and not a financial one, since physical gold delivers the lowest yields, experts said.",https://www.livemint.com/money/personal-finance/dhanteras-gold-investment-gold-coin-vs-etf-gold-investment-in-india-11760431247861.html,2025-10-16T00:36:42Z,neutral,0.8976563811302185
NewsAPI - Ndtvprofit.com,RBL Bank To Mull Fundraise On Oct 18 Amid Emirates NBD Stake Sale Speculations,"RBL Bank Ltd. on Wednesday announced that it will consider raising funds in its scheduled meeting of the board of directors on Oct. 18, via issue of eligible securities of the Bank, as per an exchange filing on BSE.",https://www.ndtvprofit.com/business/rbl-bank-to-mull-fundraise-on-oct-18-amid-emirates-nbd-stake-sale-speculations,2025-10-15T17:00:27Z,neutral,0.908583402633667
NewsAPI - The Times of India,Ahead of Market: 10 things that will decide stock market action on Thursday,"Indian markets snapped a two-day losing streak as Fed rate cut hopes and earnings optimism lifted sentiment. The Sensex rose 575 points and Nifty gained 178 points, with banks, metals, and autos leading the rally amid strong FII momentum.",https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-market-action-on-thursday/articleshow/124584271.cms,2025-10-15T16:03:49Z,positive,0.9060069918632507
NewsAPI - Ndtvprofit.com,"Nifty Poised For Further Upside; Finds Key Support At 25,200","The NSE Nifty 50 will continue its upward movement as the index ""moved up smartly"" and shrugged off the negativity from the previous session, according to analysts. The daily chart indicates that Nifty has formed a bullish candle with a higher high and higher…",https://www.ndtvprofit.com/markets/trade-setup-nse-nifty-50-bank-support-resistance-levels-outlook-october-16-2025,2025-10-15T15:43:45Z,positive,0.9414263963699341
NewsAPI - BusinessLine,Global momentum helps domestic markets recover sharply,"Equity markets rebound on global cues, strong rupee, and rate cut hopes; Sensex up 0.70%, Nifty 0.71%.",https://www.thehindubusinessline.com/markets/global-momentum-helps-domestic-markets-recover-sharply/article70167611.ece,2025-10-15T14:52:22Z,positive,0.937324583530426
NewsAPI - BusinessLine,Festival FOMO meets financial discipline this Dhanteras,"Indian investors turn to gold ETFs as a hedge against uncertainty, with silver outperforming and wealth managers advising caution.",https://www.thehindubusinessline.com/markets/festival-fomo-meets-financial-discipline-this-dhanteras/article70167407.ece,2025-10-15T14:30:32Z,neutral,0.7315377593040466
NewsAPI - The Times of India,"ET Market Watch: Sensex, Nifty snap 2-day slide amid global optimism and earnings boost","The S&P BSE Sensex climbed 575 points or 0.7% to close at 82,605, while the Nifty 50 added 178 points or 0.71% to finish at 25,323.",https://economictimes.indiatimes.com/markets/stocks/etmarkets-podcast/et-market-watch-sensex-nifty-snap-2-day-slide-amid-global-optimism-and-earnings-boost/podcast/124582554.cms,2025-10-15T14:03:16Z,negative,0.6303315162658691
NewsAPI - Fortune,Powell says exactly what Wall Street wants to hear as Trump provokes soybean battle with China,Investors heard enough of what they wanted to remain bullish on further cuts.,https://fortune.com/2025/10/15/fed-powell-policy-hints-wall-street-upside-trump-china-soy/,2025-10-15T10:50:12Z,positive,0.587712824344635
NewsAPI - The Times of India,"Market Wrap: Sensex jumps 575 pts, Nifty reclaims 25,300 as D-St rebounds after 2-day slump","Indian stock markets saw a strong rebound on Wednesday. The Sensex and Nifty both climbed, ending a two-day losing streak. Investors showed renewed confidence. This optimism was fueled by expectations of a U.S. Federal Reserve interest rate cut. Hopes for a c…",https://economictimes.indiatimes.com/markets/stocks/news/market-wrap-sensex-jumps-575-pts-nifty-reclaims-25300-as-d-st-rebounds-after-2-day-slump/articleshow/124574332.cms,2025-10-15T10:28:01Z,positive,0.9326216578483582
NewsAPI - Fortune,"Exclusive: JPMorgan CEO Jamie Dimon on AI, gold, tariffs, and crypto",Also: All the news and watercooler chat from Fortune.,https://fortune.com/2025/10/15/jpmorgan-ceo-jamie-dimon-on-mentorship-and-the-need-to-keep-the-western-world-together-economically/,2025-10-15T09:22:17Z,neutral,0.944819450378418
NewsAPI - BusinessLine,"Mid-market: Sensex climbs 630 pts, Nifty up 200 pts; Bajaj Finance, Nestle, Jio Financial lead gainers","Strong buying interest in sectors such as power, metal, and telecom lead to the uptick; expectations of strong corporate earnings also lead to surge in benchmark indices",https://www.thehindubusinessline.com/markets/stock-markets/top-gainers-losers-15th-oct-sensex-climbs-630-pts-nifty-up-200-pts-bajaj-finance-nestle-jio-financial-lead-gainers/article70166252.ece,2025-10-15T08:08:24Z,positive,0.9519299864768982
NewsAPI - BusinessLine,"Nifty Prediction Today – October 15, 2025: Nifty 50 Futures: More rise is possible. Go long now and accumulate on dips","Nifty 50 October Futures contract can rise to 25,450-25,470",https://www.thehindubusinessline.com/portfolio/technical-analysis/nifty-prediction-today-october-15-2025-nifty-50-futures-more-rise-is-possible-go-long-now-and-accumulate-on-dips/article70165658.ece,2025-10-15T04:48:22Z,positive,0.5042799115180969
NewsAPI - BusinessLine,Markets open higher amid cautious optimism despite US-China trade tensions,"Nifty 50 opens higher at 25,223; Sensex up 186 points. HDFC Life, Jio Financial lead gains amid Fed rate cut optimism and US-China trade tensions",https://www.thehindubusinessline.com/markets/stock-markets/markets-open-higher-amid-cautious-optimism-despite-us-china-trade-tensions/article70165633.ece,2025-10-15T04:43:28Z,positive,0.8927872180938721
NewsAPI - The Times of India,"Nifty may have lost its spark since last Diwali, but 25 penny stocks made investors up to 540% richer","While major Indian stock indices saw modest gains, a surprising rally occurred in penny stocks. Over the past year, at least 25 low-priced stocks delivered returns of up to 540%, significantly outperforming larger counterparts. These microcap gains, often in …",https://economictimes.indiatimes.com/markets/stocks/news/nifty-may-have-lost-its-spark-since-last-diwali-but-25-penny-stocks-made-investors-up-to-540-richer/articleshow/124567551.cms,2025-10-15T04:32:56Z,positive,0.7812691330909729
NewsAPI - The Times of India,Nifty glitters before Diwali; post-Diwali fizzle may be just a market myth,"Nifty often shines before Diwali, but data shows the post-Diwali slump is largely a myth. While pre-Diwali optimism is evident, the market has shown positive returns in the week after the festival in recent years. Factors like steady SIP inflows and improving…",https://economictimes.indiatimes.com/markets/stocks/news/nifty-glitters-before-diwali-post-diwali-fizzle-may-be-just-a-market-myth/articleshow/124567208.cms,2025-10-15T04:12:49Z,positive,0.8979063034057617
Livemint Web,Sensex erases most gains but extends rally to 6th day: 10 key highlights,,https://www.livemint.com/market/stock-market-news/sensex-ends-700-points-down-from-days-high-but-extends-rally-to-6th-day-10-highlights-from-indian-stock-market-today-11761213914006.html,2025-10-23T17:11:59.190576,neutral,0.7235371470451355
Livemint Web,BSE chips into NSE’s share as expiry day flip fails to dent volumes,,https://www.livemint.com/market/stock-market-news/bse-nse-index-options-expiry-shift-market-share-11761203554680.html,2025-10-23T17:11:59.190592,negative,0.9462658762931824
Livemint Web,Multibagger NSE SME stock gives 150% returns in three years despite flat debut,,https://www.livemint.com/market/stock-market-news/multibagger-nse-sme-stock-gives-150-returns-in-three-years-despite-flat-debut-11761203468769.html,2025-10-23T17:11:59.190635,positive,0.9468273520469666
Livemint Web,Can Nifty 50 hit new peak on likely India-US trade deal?,,https://www.livemint.com/market/stock-market-news/can-nifty-50-climb-to-a-new-peak-on-the-possible-looking-india-us-trade-deal-buzz-11761201644014.html,2025-10-23T17:11:59.190657,positive,0.8152027130126953
Economic Times,"Sensex, Nifty hit 52-week highs | Markets cheer trade pact hopes, festive momentum",,https://economictimes.indiatimes.com/markets/stocks/news/sensex-nifty-hit-52-week-highs-markets-cheer-trade-pact-hopes-festive-momentum/videoshow/124761376.cms,"Thu, 23 Oct 2025 16:56:11 +0530",positive,0.9104127883911133
Economic Times,Gainers &amp; Losers: Infosys among 6 stocks that hogged limelight on Thursday,"Nifty and Sensex ended slightly higher amid volatility. Infosys, HUL, and Sikko gained on strong cues, while RIL and Dixon slipped following reports and weak earnings trends.",https://economictimes.indiatimes.com/markets/stocks/news/gainers-losers-infosys-among-6-stocks-that-hogged-limelight-on-thursday/slideshow/124760542.cms,"Thu, 23 Oct 2025 16:16:46 +0530",negative,0.9670321941375732
Economic Times,RIL shares drop over 2% from day's high on reports of likely halt in oil imports from Russia's Rosneft,"Reliance Industries shares dropped 2.3% from their day's high to Rs 1,448.10 on the NSE following a media report indicating a halt in oil imports from Russian oil major Rosneft. The company's market capitalization also fell below the Rs 20 lakh crore mark amid high trading volumes.",https://economictimes.indiatimes.com/markets/stocks/news/ril-shares-drop-over-2-from-days-high-on-reports-of-likely-halt-in-oil-imports-from-russias-rosneft/articleshow/124759555.cms,"Thu, 23 Oct 2025 15:41:06 +0530",negative,0.9750422239303589
Economic Times,Midcaps take the lead as Nifty nears record high; Rahul Sharma sees sector rotation ahead,Indian markets are nearing record highs. Traders anticipate a US trade deal as the next market trigger.  Rahul Sharma suggests a potential shift from largecaps to midcaps after the deal.  Midcap indices show strong technical patterns.  GMR Airports and KFin Technologies are highlighted as midcap opportunities.  The IT sector is also showing short-term strength driven by quarterly results.,https://economictimes.indiatimes.com/markets/expert-view/midcaps-take-the-lead-as-nifty-nears-record-high-rahul-sharma-sees-sector-rotation-ahead/articleshow/124757577.cms,"Thu, 23 Oct 2025 14:00:06 +0530",positive,0.9365700483322144
Economic Times,"BSE, Angel One shares jump up to 2% as Indian markets hover near record highs","India’s capital markets rallied, with Nifty 50 near record highs. BSE, Angel One surged as FIIs reversed outflows. Optimism fueled by trade talks, festive demand, policy support, and strong fundamentals.",https://economictimes.indiatimes.com/markets/stocks/news/bse-angel-one-shares-jump-up-to-2-as-indian-markets-hover-near-record-highs/articleshow/124754791.cms,"Thu, 23 Oct 2025 11:45:22 +0530",positive,0.9407695531845093
Economic Times,"Crypto markets fall for 7th consecutive day, Bitcoin trades at $108,000, Ethereum at $3,800","Cryptocurrency markets experienced a downturn for the seventh consecutive day, with Bitcoin and Ethereum slipping amid macro uncertainty and bearish derivatives activity. Traders trimmed risk ahead of U.S. inflation data, while a major Bitcoin holder's exchange deposit and increased short positions signaled caution. Despite a strong start to October, a rally fizzled after U.S.",https://economictimes.indiatimes.com/markets/cryptocurrency/crypto-markets-fall-for-7th-consecutive-day-bitcoin-trades-at-108000-ethereum-at-3800/articleshow/124754320.cms,"Thu, 23 Oct 2025 11:19:05 +0530",negative,0.9728423953056335
Economic Times,Gold tumbles for 3rd day after biggest ETF exodus since May. Here’s what else is dimming its shine,"Gold fell for a third consecutive day, approaching $4,000 an ounce, as investors reacted to an overheated market following record rallies. Spot gold dropped 0.5% on Thursday, driven by a technical reset and the largest single-day ETF outflow in five months. Geopolitical tensions and hopes for a US-China trade deal also weighed on the safe-haven metal, which lost nearly 6% in two sessions.",https://economictimes.indiatimes.com/markets/commodities/news/gold-tumbles-for-3rd-day-after-biggest-etf-exodus-since-may-heres-what-else-is-dimming-its-shine/articleshow/124754194.cms,"Thu, 23 Oct 2025 11:12:27 +0530",negative,0.9711107611656189
Economic Times,"Diwali ain't over yet! Sensex ends near 52-week high, Nifty tops 26K; 5 factors behind the rally","Indian stocks reached 52-week highs, nearing all-time records, driven by optimism for an earnings revival and renewed foreign inflows. Expectations of strong festive demand, tax cuts, and policy support are fueling corporate profit growth. Hopes of an India-U.S. trade pact and FIIs turning buyers further boosted market sentiment.",https://economictimes.indiatimes.com/markets/stocks/news/diwali-aint-over-yet-sensex-hits-52-week-high-nifty-tops-26k-5-factors-pushing-d-st-near-all-time-peak/articleshow/124753512.cms,"Thu, 23 Oct 2025 10:52:06 +0530",positive,0.944141685962677
Economic Times,Rupee rises 13 paise to 87.80 against US dollar in early trade,The Indian Rupee gained 13 paise against the US Dollar in early trade today. Optimism surrounding a US-India trade deal boosted investor sentiment. Foreign fund inflows and a positive trend in domestic equities also supported the Rupee. Traders are watching global cues and economic data for further market direction. The Sensex and Nifty saw significant jumps in early trading.,https://economictimes.indiatimes.com/markets/forex/forex-news/rupee-rises-13-paise-to-87-80-against-us-dollar-in-early-trade/articleshow/124752863.cms,"Thu, 23 Oct 2025 09:55:02 +0530",positive,0.9453210830688477
Livemint,"Top Gainers &amp; Losers on Oct 23: Vodafone Idea, Bharat Forge, Infosys, Birlasoft, Tata Elxsi among top gainers today","Indian markets ended with modest gains as profit booking followed an optimistic start fueled by potential US tariff reductions on Indian goods. Nifty 50 and Sensex rose slightly, while broader indices underperformed, with sector performances mixed amid renewed trade tensions.",https://www.livemint.com/market/stock-market-news/top-gainers-losers-on-oct-23-vodafone-idea-bharat-forge-infosys-birlasoft-tata-elxsi-among-top-gainers-today-11761213334077.html,"Thu, 23 Oct 2025 15:40:13 +0530",positive,0.7971249222755432
Livemint,"Stocks to buy: Nagaraj Shetti recommends IDFC First Bank, Central Bank shares to buy","Domestic markets rallied on Thursday as Sensex and Nifty 50 benefitted from optimism over US-India trade talks and increased foreign investments. Nifty 50 approached its peak, with analysts noting a positive trend, while profit booking occurred later in the session.",https://www.livemint.com/market/stock-market-news/stocks-to-buy-nagaraj-shetti-recommends-idfc-first-bank-central-bank-shares-to-buy-11761208518531.html,"Thu, 23 Oct 2025 14:20:04 +0530",positive,0.9509915709495544
Livemint,Global funds ramp up Indian bonds purchase by 46 times to $631 million after RBI's rupee defence,"Foreign investors ramped up purchases of Indian government bonds by 46 times last week, an indication that aggressive currency intervention by the central bank is building market confidence.",https://www.livemint.com/market/bonds/global-funds-ramp-up-indian-bonds-purchase-by-46-times-to-631-million-after-rbis-rupee-defence-11761205706464.html,"Thu, 23 Oct 2025 13:26:28 +0530",positive,0.9470231533050537
Livemint,Midwest IPO listing date tomorrow. Here’s what GMP signals about the Dalal Street debut,"Midwest IPO listing date is October 24, Friday, and the equity shares will be listed on both the stock exchanges, BSE and NSE. Ahead of the listing, Midwest IPO GMP today signals strong debut of shares in Indian stock market.",https://www.livemint.com/market/ipo/midwest-ipo-listing-date-tomorrow-here-s-what-gmp-signals-about-the-dalal-street-debut-11761197580876.html,"Thu, 23 Oct 2025 11:11:01 +0530",neutral,0.7350025773048401
Livemint,"Shares to buy in short term: Mehta Equities’ Riyank suggests Bharti Airtel, Motilal Oswal, Paytm stock to buy","Indian stock markets surged as optimism around a potential US-India trade agreement grew. The Nifty 50 index opened at 26,057.20, while the BSE Sensex reached 85,154.15. Analysts highlighted a meeting between US President Trump and PM Modi as a key factor for the upswing.",https://www.livemint.com/market/stock-market-news/shares-to-buy-in-short-term-mehta-equities-riyank-suggests-bharti-airtel-motilal-oswal-paytm-stock-to-buy-11761193845767.html,"Thu, 23 Oct 2025 10:22:01 +0530",positive,0.9061616063117981
Livemint,"Sensex jumps over 700 points, Nifty 50 above 26,000; why is Indian stock market rising today? 5 key reasons","Stock market today: The Sensex and Nifty 50 indexes have jumped about 3% in the previous five sessions, aided by stable Q2 results from banks and heavyweights such as Reliance Industries.",https://www.livemint.com/market/stock-market-news/sensex-jumps-over-700-points-nifty-50-above-26-000-why-is-indian-stock-market-rising-today-5-key-reasons-11761190330635.html,"Thu, 23 Oct 2025 09:16:51 +0530",positive,0.947934627532959
Livemint,"Nifty 50, Sensex today: What to expect from Indian stock market in trade on October 23 amid India-US trade deal buzz","Nifty 50, Sensex today: The trends on Gift Nifty also indicate a huge gap-up start for the Indian benchmark index. The Gift Nifty was trading around 26,259 level, a premium of nearly 352 points from the Nifty futures’ previous close.",https://www.livemint.com/market/stock-market-news/nifty-50-sensex-today-what-to-expect-from-indian-stock-market-in-trade-on-october-23-amid-india-us-trade-deal-buzz-11761159893879.html,"Thu, 23 Oct 2025 07:30:54 +0530",positive,0.9133977890014648
