source,title,summary,link,published_date,sentiment_label,sentiment_score
NewsAPI - BusinessLine,Markets end flat in Muhurat trading as experts bet on revival in Samvat 2082,"The Nifty 50 inches up 25.45 points or 0.10 per cent to close at 25,868.60, while the BSE Sensex gained 62.97 points or 0.07 per cent to settle at 84,426.34",https://www.thehindubusinessline.com/markets/markets-end-flat-in-muhurat-trading-as-experts-bet-on-revival-in-samvat-2082/article70186252.ece,2025-10-21T12:51:08Z,positive,0.8998929858207703
NewsAPI - Fortune,"40% of Russell 2000 companies are unprofitable but their stock outperforms—and ‘the bubble could continue,’ one analyst says",Wall Street wants to know if the stock market is partying like it’s 1999.,https://fortune.com/2025/10/21/russell-2000-companies-unprofitable-stock-outperforms-tech-bubble/,2025-10-21T11:46:46Z,neutral,0.6190255880355835
NewsAPI - Yahoo Entertainment,"40% of Russell 2000 companies are unprofitable, but their stock outperforms—and ‘the bubble could continue,’ one analyst says",Wall Street wants to know if the stock market is partying like it’s 1999.,https://finance.yahoo.com/news/40-russell-2000-companies-unprofitable-114646238.html,2025-10-21T11:46:46Z,neutral,0.6023921370506287
NewsAPI - Ndtvprofit.com,Too Much Liquidity In Domestic Markets: What Nirmal Bang MD Said On India's IPO Pipeline | Profit Exclusive,"Investors have flocked in to invest into big, buzzing names in the primary market and Nirmal Bang's Managing Director and promoter, Kishore Bang, has zeroed in on the liquidity in the markets. ""There is too much liquidity in the domestic markets,"" he said not…",https://www.ndtvprofit.com/markets/too-much-liquidity-in-domestic-markets-what-nirmal-bang-md-said-on-indias-ipo-pipeline-profit-exclusive,2025-10-21T11:32:53Z,neutral,0.511243999004364
NewsAPI - Fortune,"Coach is winning over Chinese consumers with ‘American design,’ says CEO Todd Kahn",Also: All the news and watercooler chat from Fortune.,https://fortune.com/2025/10/21/coach-ceo-todd-kahn-sales-china-american-design/,2025-10-21T09:44:31Z,neutral,0.8750028610229492
NewsAPI - The Times of India,"Muhurat Trading: Investors buy largecaps in symbolic session as Infosys, HDFC Bank emerge top gainers","Indian markets began Samvat 2082 on a positive note during Diwali’s Muhurat trading, with Sensex up 270 points and Nifty near 25,900. Optimism in largecaps, strong earnings outlook, and festive sentiment drove gains.",https://economictimes.indiatimes.com/markets/stocks/news/muhurat-trading-investors-buy-largecaps-in-symbolic-session-as-infosys-hdfc-bank-emerge-top-gainers/articleshow/124718002.cms,2025-10-21T09:06:17Z,positive,0.9490578770637512
NewsAPI - Ndtvprofit.com,Nifty Realty The Top Sectoral Loser During Diwali Muhurat Trading,"The only sectoral loser among the Nifty sectors during the hour-long Diwali Muharat trading was Nifty Realty. The top gainer among sectors was Nifty Media, followed by Nifty Pharma, Metal, Defence and IT as of 2:14 p.m.",https://www.ndtvprofit.com/markets/nifty-realty-the-top-sectoral-loser-during-diwali-muhurat-trading,2025-10-21T09:02:17Z,negative,0.8948304653167725
NewsAPI - Ndtvprofit.com,"How Sensex, Nifty Fared During Muhurat Trading Session Over The Years?","As market participants in India eagerly wait for the National Stock Exchange Ltd. and BSE Ltd.'s unique annual session, Muhurat Trading, let's have a look at how Indian benchmarks have fared over the years.",https://www.ndtvprofit.com/markets/diwali-muhurat-trading-how-sensex-nifty-fared-during-one-hour-auspicious-trading-session-over-the-years,2025-10-21T06:32:06Z,neutral,0.8979348540306091
NewsAPI - Livemint,Diwali is done. But fireworks are set to continue on Dalal Street,"Dalal Street's recent trends highlight the absurdity of the equity market, where microcap stocks and companies with poor fundamentals attract eager investors. Markets, as all of us must have realised by now, can stay irrational for longer than many of us can …",https://www.livemint.com/opinion/indian-stock-market-dalal-street-comedy-stock-market-movements-microcap-stock-surge-lg-electronics-ipo-11761022253560.html,2025-10-21T06:07:31Z,negative,0.6749968528747559
NewsAPI - The Times of India,Diwali Muhurat Trading 2025: Top 5 stocks that may shine bright in Samvat 2082,"Indian markets rose ahead of the Muhurat Trading session marking Samvat 2082. Sensex gained 411 points and Nifty 50 added 133 points. Experts recommend top stocks like Paytm, Adani Green, Ambuja, V-Mart, and Royal Orchid Hotels for fresh positions.",https://economictimes.indiatimes.com/markets/stocks/news/diwali-muhurat-trading-2025-top-5-stocks-that-may-shine-bright-in-samvat-2082/articleshow/124714548.cms,2025-10-21T05:28:51Z,positive,0.9057745337486267
NewsAPI - The Times of India,"Diwali bang for D-Street, Nifty hits 52-week high as banks, IT stocks rally","Indian equities surged to a 52-week high Monday, with the Nifty 50 just a percentage point away from its record high, as broad-based buying ahead of Diwali boosted risk assets that have had a rather circumspect run over the trailing 12 months.",https://economictimes.indiatimes.com/markets/stocks/news/diwali-bang-for-d-street-nifty-hits-52-week-high-as-banks-it-stocks-rally/articleshow/124712565.cms,2025-10-21T03:04:12Z,positive,0.9110302329063416
NewsAPI - Ndtvprofit.com,Stock Market Today: All You Need To Know Before Going Into Diwali Muhurat Trading,"The benchmark indices gained for the fourth straight day with Nifty closing above the 25,800 mark. Nifty 50 ended 0.52% higher at 25,843.15 and Sensex closed 0.49% higher at 84,363.37 on Monday. The Nifty rose over 0.84% during the day to 25,926.20, while the…",https://www.ndtvprofit.com/markets/stock-market-today-all-you-need-to-know-before-going-into-diwali-muhurat-trading,2025-10-21T01:30:00Z,positive,0.9440599679946899
NewsAPI - The Times of India,"ETMarkets Smart Talk: Festive October likely to see upward-biased markets, says Pradeep Gupta","Indian markets are poised for a positive October, according to Pradeep Gupta of Anand Rathi Group. Despite global headwinds, domestic demand, supportive monetary conditions, and tax changes are expected to drive an upward trend. Financials and consumer demand…",https://economictimes.indiatimes.com/markets/expert-view/etmarkets-smart-talk-festive-october-likely-to-see-upward-biased-markets-says-pradeep-gupta/articleshow/124707735.cms,2025-10-21T01:20:00Z,positive,0.9415296912193298
NewsAPI - Livemint,"Pharma Q2 preview: Steady growth despite US sales pressure, GST rate cuts","Sales in the domestic market are expected to be impacted in Q2 by the revision in GST rates, as distributors focused on de-stocking inventories with old prices and held back on new orders.",https://www.livemint.com/industry/pharma-q2-preview-steady-growth-us-sales-pressure-gst-rate-cuts-11760860143554.html,2025-10-21T00:15:09Z,negative,0.9452524781227112
NewsAPI - Ndtvprofit.com,FPIs Stay Net Buyers For Third Straight Session On Diwali,"The foreign portfolio investors on Monday stayed net buyers of Indian shares for the third straight session. FPIs bought stocks worth approximately Rs 790.45 crore, according to provisional data from the National Stock Exchange. The domestic institutional inv…",https://www.ndtvprofit.com/markets/fpis-stay-net-buyers-for-third-straight-session-on-diwali,2025-10-20T13:45:41Z,neutral,0.9089813232421875
NewsAPI - Ndtvprofit.com,"Diwali 2024 To Diwali 2025: Silver Outshines Gold, Crude Gives Negative Returns","From one Diwali to the next, global commodity markets painted a contrasting picture. While precious metals glittered, energy prices dulled. Silver emerged as the top performer this Diwali, soaring 60% over the year to $52 per troy ounce, outpacing gold's 55% …",https://www.ndtvprofit.com/markets/diwali-2024-to-diwali-2025-silver-outshines-gold-crude-gives-negative-returns,2025-10-20T13:03:29Z,positive,0.6744350790977478
NewsAPI - Fortune,Stock traders are delighted at the prospect of Trump losing his tariff war,Investors are increasingly convinced that the Fed’s rate cuts are now locked in. The notion that the U.S. Supreme Court may rule that Trump’s tariffs are illegal would be the icing on the equity cake.,https://fortune.com/2025/10/20/stocks-trump-tariff-trade-war/,2025-10-20T11:06:10Z,negative,0.7143346071243286
NewsAPI - The Times of India,"Silver shortage: If silver prices dip more, should investors see it as buying opportunity?","India's largest precious metal refinery, MMTC-PAMP, has run out of stock for the first time, coinciding with a fall in silver ETFs. The MCX silver spot price also dipped by 6.49% on October 20, 2025. Despite a global silver shortage and surging domestic deman…",https://economictimes.indiatimes.com/wealth/invest/silver-shortage-if-silver-prices-dip-more-should-investors-see-it-as-buying-opportunity/articleshow/124703809.cms,2025-10-20T10:45:27Z,negative,0.9623197913169861
NewsAPI - BusinessLine,Stock markets surge for 4th day; Sensex jumps over 411 points,"The 30-share BSE Sensex jumped 411.18 points or 0.49% to settle at 84,363.37, Nifty surged 133.30 points or 0.525 to 25,843.15",https://www.thehindubusinessline.com/markets/stock-markets-surge-for-4th-day-sensex-jumps-over-411-points/article70184732.ece,2025-10-20T10:39:57Z,positive,0.8665552139282227
NewsAPI - The Times of India,"Market Wrap: Sensex jumps 411 pts, Nifty tops 25,800 as Reliance, HDFC Bank rally post-earnings","Indian stock markets saw gains for the fourth consecutive session on Monday. The Sensex and Nifty both closed higher, driven by strong performances from Reliance Industries and HDFC Bank. These companies saw a boost following their recent financial results. H…",https://economictimes.indiatimes.com/markets/stocks/news/sensex-jumps-411-pts-nifty-tops-25800-as-reliance-hdfc-bank-rally-post-earnings-on-diwali-2025/articleshow/124703535.cms,2025-10-20T10:16:33Z,positive,0.9524319171905518
NewsAPI - The Times of India,Where to invest ₹10 lakh? Experts share strategies for next year,"Last year was a mixed bag for retail investors. While gold delivered strong returns, the Nifty 50 offered modest gains. Financial advisers share where to invest ₹10 lakh in the next 12 months",https://timesofindia.indiatimes.com/toi-plus/wealth/where-to-invest-10-lakh-experts-share-strategies-for-next-year/articleshow/124702858.cms,2025-10-20T09:32:30Z,neutral,0.6076651215553284
NewsAPI - Fortune,AMD’s Lisa Su and HP’s Enrique Lores describe how they went from ho-hum to high-end,Also: All the news and watercooler chat from Fortune.,https://fortune.com/2025/10/20/amds-lisa-su-and-hps-enrique-lores-describe-how-they-went-from-ho-hum-to-high-end/,2025-10-20T09:12:29Z,neutral,0.9258405566215515
NewsAPI - The Times of India,"Nifty rallying, but portfolios down? Diwali run masks retail pain as smallcaps extend year-long slide","The Nifty 50 is reaching new heights driven by large companies. However, many smallcap stocks are not participating in this rally. Investors are cautious due to high valuations and tight liquidity in the smallcap segment. Experts suggest patience and selectiv…",https://economictimes.indiatimes.com/markets/stocks/news/nifty-rallying-but-portfolios-down-diwali-run-masks-retail-pain-as-smallcaps-extend-year-long-slide/articleshow/124699303.cms,2025-10-20T04:22:21Z,negative,0.9342806339263916
NewsAPI - The Times of India,"Sensex surges over 650 pts, Nifty tops 25,900 on solid bank earnings & global trade optimism",Indian stock markets opened with significant gains on Monday. The Sensex and Nifty surged higher. Strong quarterly results from HDFC Bank and ICICI Bank boosted investor confidence. Global markets also showed improvement. This was driven by positive signs reg…,https://economictimes.indiatimes.com/markets/stocks/news/sensex-surges-over-650-pts-nifty-tops-25900-on-solid-bank-earnings-global-trade-optimism/articleshow/124699050.cms,2025-10-20T04:03:25Z,positive,0.9566757082939148
NewsAPI - BusinessLine,"BL Morning report: October 20, 2025","Silver hits $51.25, outpacing gold; markets firm, Nifty nears resistance, Sensex positive, China's economy slows, US bank jitters.",https://www.thehindubusinessline.com/multimedia/audio/bl-morning-report-october-13-2025/article70182145.ece,2025-10-20T02:30:00Z,positive,0.9083014726638794
NewsAPI - The Times of India,"Stocks in news: RIL, HDFC Bank, YES Bank, IndusInd Bank, RBL Bank, Jain Resource","Indian markets closed the week strong with Nifty 50 reaching a new 52-week high. Investors are now watching quarterly results from Reliance Industries, HDFC Bank, and ICICI Bank. Other companies like JSW Energy and RBL Bank also reported significant developme…",https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-ril-hdfc-bank-yes-bank-indusind-bank-rbl-bank-jain-resource/articleshow/124697652.cms,2025-10-20T01:20:32Z,positive,0.8269506692886353
NewsAPI - The Times of India,Diwali Stock Market Holiday: Are NSE and BSE open or closed today for Diwali 2025? Check now,"Indian stock markets will operate on October 20. A special Muhurat trading session is scheduled for October 21, marking the new Samvat year. The markets will be closed on October 22. Experts anticipate festive optimism and corporate earnings to influence mark…",https://economictimes.indiatimes.com/markets/stocks/news/diwali-stock-market-holiday-are-nse-and-bse-open-or-closed-today-for-diwali-2025-check-now/articleshow/124697641.cms,2025-10-20T01:17:27Z,neutral,0.9239656925201416
NewsAPI - The Times of India,Spend as well as save on Diwali by remaining financially disciplined: Here’s how to strike a financial balance,"Diwali brings joy and spending. Experts advise planning, setting boundaries, and budgeting for celebrations. Thoughtful spending creates memories. Financial cleanup of portfolios is also recommended. Celebrate guilt-free if savings and insurance are in place.…",https://economictimes.indiatimes.com/wealth/save/spend-as-well-as-save-on-diwali-by-remaining-financially-disciplined-heres-how-to-strike-a-financial-balance/articleshow/124652297.cms,2025-10-20T01:00:00Z,neutral,0.8640314936637878
NewsAPI - Livemint,All bets on second half as Q2 disappoints: Mint survey,"Experts are divided on gold's future trajectory, but find IPOs the only confident bet.",https://www.livemint.com/industry/q2-disappoints-earnings-optimism-for-h2-fy25-mint-market-survey-11760854463536.html,2025-10-20T00:30:06Z,neutral,0.7707754373550415
NewsAPI - Economictimes.com,Where to invest Rs 10 lakh now? Experts decode portfolio strategy for next year,"Retail investors saw a mixed year. Gold delivered strong returns, while the Nifty 50 offered modest gains. Geopolitical events and economic factors influenced these outcomes. Wealth management experts are now guiding investors on where to place ₹10 lakh in th…",https://m.economictimes.com/mf/analysis/where-to-invest-rs-10-lakh-now-experts-decode-portfolio-strategy-for-next-year/articleshow/124697394.cms,2025-10-20T00:18:51Z,neutral,0.6555656790733337
NewsAPI - Livemint,Base-effect saves RIL Q2; a dilemma is now coming to the fore,"Reliance Industries' Q2 FY26 consolidated performance was heavily aided by a low base in O2C, retail and Jio Platforms.",https://www.livemint.com/companies/reliance-q2-dilemma-jio-reliance-retail-dark-store-quick-commerce-e-commerce-o2c-crude-oil-grasim-sebi-ipo-11760871995185.html,2025-10-20T00:10:05Z,positive,0.8719610571861267
NewsAPI - Ndtvprofit.com,"Nifty Finds Support At 25,550–25,350 Levels","The NSE Nifty 50 has found support at 25,550-25,350 levels, according to Amol Athawale, vice president of technical research at Kotak Securities. ""However, below 25,350, the uptrend would become vulnerable,"" Athawale said. The Nifty, on the weekly chart, has …",https://www.ndtvprofit.com/markets/trade-setup-nse-nifty-50-bank-support-resistance-levels-outlook-october-20-2025,2025-10-19T15:55:36Z,negative,0.364528626203537
NewsAPI - The Times of India,Ahead of Market: 10 things that will decide stock market action on Monday,"The Indian market extended its winning streak on Friday, supported by foreign inflows, easing U.S. bond yields, a stronger rupee, and festive optimism.",https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-market-action-on-monday/articleshow/124686633.cms,2025-10-19T11:18:23Z,positive,0.9428476691246033
NewsAPI - The Times of India,Stock Market Holiday 2025: Are NSE and BSE closed on October 20 or 21 for Diwali?,"There’s been some confusion among investors this year about the exact Diwali date — October 20 or 21. But for traders, one thing is certain. Both the NSE and BSE will remain closed on October 21 for Diwali Lakshmi Puja, and again on October 22 for Balipratipa…",https://economictimes.indiatimes.com/markets/stocks/news/stock-market-holiday-2025-are-nse-and-bse-closed-on-october-20-or-21-for-diwali/articleshow/124684316.cms,2025-10-19T07:41:26Z,neutral,0.8645190596580505
NewsAPI - Ndtvprofit.com,'Gold Not An Investment': Zoho's Sridhar Vembu Eyes 'A Big Warning Signal' After Bull Run,"With gold prices showing no signs of slowing down, Zoho Corporation's Co-founder and CEO, Sridhar Vembu, has issued a warning sign for investors, stating that debt levels have gone too high. Reacting to an op-ed from former IMF First Deputy Managing Director,…",https://www.ndtvprofit.com/markets/gold-not-an-investment-flashing-a-big-warning-signal-zohos-sridhar-vembu-on-yellow-metals-bull-run,2025-10-19T06:08:52Z,negative,0.9452059268951416
NewsAPI - Ndtvprofit.com,"When Is Muhurat Trading - Monday Or Tuesday? Find Out Timings For NSE, BSE's Special Trade Session","As the festival season began Saturday, stock market participants have grown eager for the National Stock Exchange and BSE Ltd.'s annual special trading session, Muhurat Trading. However, there is confusion as Diwali is on Monday, but the exchanges are set to …",https://www.ndtvprofit.com/markets/when-is-muhurat-trading-monday-or-tuesday-find-out-timings-for-nse-bses-special-trade-session,2025-10-19T05:24:38Z,neutral,0.8359875679016113
Livemint Web,Sensex resumes winning run after one-day break – 10 key highlights,,https://www.livemint.com/market/stock-market-news/sensex-surges-570-points-resumes-winning-run-after-one-day-break-10-key-highlights-from-indian-stock-market-today-11761559391255.html,2025-10-27T21:06:24.407421,positive,0.7722601294517517
Livemint Web,"While Nifty 50 tests all-time highs, these stocks are still scraping the bottom",,https://www.livemint.com/market/stock-market-news/nifty-all-time-high-tejas-networks-acc-cement-bajaj-housing-finance-stocks-at-52-week-lows-11761545134758.html,2025-10-27T21:06:24.407437,negative,0.4188782870769501
Economic Times,Bata India Q2 Results: Net profit down 73% to Rs 13.9 crore,"Footwear maker Bata India Ltd on Monday reported a 73.26 per cent decline in consolidated net profit to Rs 13.9 crore in the second quarter ended September 30, 2025, impacted by lower revenue and higher expenses.",https://economictimes.indiatimes.com/markets/stocks/earnings/bata-india-q2-results-net-profit-down-73-to-rs-13-9-crore/articleshow/124851566.cms,"Mon, 27 Oct 2025 19:40:29 +0530",negative,0.9757220149040222
Economic Times,"ET Market Watch: Sensex up over 560 pts, Nifty near 26K, 5 factors driving the market rally",,https://economictimes.indiatimes.com/markets/stocks/etmarkets-podcast/et-market-watch-sensex-up-over-560-pts-nifty-near-26k-5-factors-driving-the-market-rally/podcast/124849347.cms,"Mon, 27 Oct 2025 17:41:57 +0530",positive,0.9350038766860962
Economic Times,"Vodafone Idea, SBI among 11 stocks hitting 52-week highs; up to 25% gains in a month","On Monday, the Sensex jumped nearly 567 points to close at 84,779. Despite market volatility, 11 stocks from the BSE Large-Cap Index scaled fresh 52-week highs, signalling sustained bullish sentiment. Vodafone Idea, SBI, Hindalco, and Bharti Airtel led the rally, delivering strong one-month gains of up to 25%.",https://economictimes.indiatimes.com/markets/stocks/news/vodafone-idea-sbi-among-11-stocks-hitting-52-week-highs-up-to-25-gains-in-a-month/slideshow/124849310.cms,"Mon, 27 Oct 2025 17:30:02 +0530",positive,0.944617509841919
Economic Times,Insider Shift: Promoters reduce stakes in 9 largecap stocks in September quarter,"Promoters in nine NSE large-cap companies reduced their shareholding during the September 2025 quarter compared to the June 2025 quarter, signalling possible capital-raising efforts or strategic realignments. Major firms showing declines include InterGlobe Aviation, SBI, CG Power, Apollo Hospitals, Bharti Airtel, Varun Beverages, Infosys, Bajaj Finance, and Reliance Industries.",https://economictimes.indiatimes.com/markets/stocks/news/insider-shift-promoters-reduce-stakes-in-9-largecap-stocks-in-september-quarter/slideshow/124849036.cms,"Mon, 27 Oct 2025 17:14:58 +0530",negative,0.9730663895606995
Economic Times,Explained: Why Tata Motors Commercial Vehicle shares aren’t visible in your trading app,"Tata Motors shareholders have received TML Commercial Vehicles (TMLCV) shares following the company’s demerger, but trading remains on hold pending BSE and NSE approvals. The shares will become tradable once listed. Brokerages view the split as a major value-unlocking move, enabling focused growth in both passenger and commercial vehicle segments.",https://economictimes.indiatimes.com/markets/stocks/news/explained-why-tata-motors-commercial-vehicle-shares-arent-visible-in-your-trading-app/articleshow/124846802.cms,"Mon, 27 Oct 2025 15:55:33 +0530",positive,0.8663216233253479
Economic Times,LatentView CFO sees GenAI boost driving next phase of growth; margins to stay stable amid expansion,"LatentView Analytics has recorded its tenth consecutive quarter of growth.  Strong performance in the BFSI and CPGR sectors is a key driver.  Generative AI is now a significant revenue contributor.  The company is also expanding its nearshore delivery capabilities.  These strategic investments are set to fuel sustained, high-percentage growth in the coming years.",https://economictimes.indiatimes.com/markets/companies/latentview-cfo-sees-genai-boost-driving-next-phase-of-growth-margins-to-stay-stable-amid-expansion/articleshow/124846634.cms,"Mon, 27 Oct 2025 15:45:48 +0530",positive,0.940092921257019
Economic Times,LatentView CFO sees GenAI boost driving next phase of growth; margins to stay stable amid expansion,"LatentView Analytics has recorded its tenth consecutive quarter of growth.  Strong performance in the BFSI and CPGR sectors is a key driver.  Generative AI is now a significant revenue contributor.  The company is also expanding its nearshore delivery capabilities.  These strategic investments are set to fuel sustained, high-percentage growth in the coming years.",https://economictimes.indiatimes.com/markets/expert-view/latentview-cfo-sees-genai-boost-driving-next-phase-of-growth-margins-to-stay-stable-amid-expansion/articleshow/124846212.cms,"Mon, 27 Oct 2025 15:45:48 +0530",positive,0.940092921257019
Economic Times,"Record high coming? Sensex rises 567 points, Nifty above 25,950: 5 factors driving market rally",Stock Market Today: Indian stock markets surged on Monday. The Sensex and Nifty saw significant gains. This rally was fueled by encouraging U.S. inflation figures. Expectations for Federal Reserve rate cuts in 2025 increased. Positive developments in U.S.-China trade negotiations also boosted investor confidence. Global markets are showing a bullish trend.,https://economictimes.indiatimes.com/markets/stocks/news/record-high-coming-sensex-surges-over-700-points-nifty-crosses-26000-5-factors-driving-market-rally/articleshow/124842925.cms,"Mon, 27 Oct 2025 12:37:44 +0530",positive,0.9480754733085632
Economic Times,"Rupee outshines peers on RBI support, importers pile in",The Indian rupee is performing strongly this October.  The Reserve Bank of India's market actions are supporting the currency.  This has helped the rupee recover from earlier lows.  Foreign investors are also buying Indian stocks and bonds.  This combination is boosting the rupee's performance against other regional currencies.,https://economictimes.indiatimes.com/markets/forex/rupee-outshines-peers-on-rbi-support-importers-pile-in/articleshow/124841664.cms,"Mon, 27 Oct 2025 11:42:05 +0530",positive,0.9518797397613525
Economic Times,"Vedanta shares gain 2%, extend rally for 4th straight session. What’s behind the momentum?","Vedanta shares climbed up to 2% to Rs 504.50 on the NSE, marking a four-day rally and a 6% gain, as aluminium prices held firm above $2,850 per tonne on the LME. The metal’s uptrend has been driven by tight supply and robust demand, with production disruptions like Century Aluminum’s Iceland smelter slowdown adding further support.",https://economictimes.indiatimes.com/markets/stocks/news/vedanta-shares-gain-2-extend-rally-for-4th-straight-session-whats-behind-the-momentum/articleshow/124840723.cms,"Mon, 27 Oct 2025 10:52:25 +0530",positive,0.9464274048805237
Livemint,Multibagger circuit-to-circuit stock hits upper circuit for 89th straight sessions,"Colab Platforms stock reached  ₹174, marking its 89th consecutive upper circuit, attracting investor demand. The company is expanding into semiconductor manufacturing with a new subsidiary, enhancing its multi-sector technology portfolio.",https://www.livemint.com/market/stock-market-news/multibagger-circuit-to-circuit-stock-hits-upper-circuit-for-89th-straight-sessions-11761575204637.html,"Mon, 27 Oct 2025 20:07:34 +0530",positive,0.9234204292297363
Livemint,"October Winners: Hindalco, SBI, JSW Steel among 11 Nifty 50 stocks that hit record highs — Do you own any?","Nifty 50 stocks like Hindalco and SBI hit record highs this October, contributing to over 5.5% gains this month. Positive earnings from banks and tech boosts, along with favorable government policies and festive consumer sentiment, have enhanced market optimism amid improved domestic conditions.",https://www.livemint.com/market/stock-market-news/october-winners-hindalco-sbi-jsw-steel-among-11-nifty-50-stocks-that-hit-record-highs-do-you-own-any-11761378216668.html,"Mon, 27 Oct 2025 17:46:15 +0530",positive,0.9538071751594543
Livemint,Small-cap stock under  ₹50 jumps 10% following Indian stock market rebound,"Pavna Industries share price rose 15% during Monday's trading, closing at  ₹38.33. This surge followed gains in Sensex and Nifty 50, buoyed by a favorable US inflation report. Despite a 34.15% decline over the past year, the stock's sentiment remains positive.",https://www.livemint.com/market/stock-market-news/smallcap-stock-under-rs-50-jumps-10-following-indian-stock-market-rebound-11761559169126.html,"Mon, 27 Oct 2025 16:01:53 +0530",positive,0.9517795443534851
Livemint,"Top Gainers &amp; Losers on Oct 27: Vodafone Idea, Coforge, Federal Bank, Ather Energy, MCX among top gainers today","The Indian stock market rose on October 27, with major indices increasing over 0.60% due to easing US-China trade tensions and expectations of a US Federal Reserve rate cut. The Nifty 50 closed 0.66% higher, while broader markets also advanced, led by the Nifty PSU Bank index.",https://www.livemint.com/market/stock-market-news/top-gainers-losers-on-oct-27-vodafone-idea-coforge-federal-bank-ather-energy-swan-corp-among-top-gainers-toda-11761559522468.html,"Mon, 27 Oct 2025 15:43:36 +0530",positive,0.9497628808021545
Livemint,Vinay Rajani of HDFC Securities suggests these stocks to buy for short-term,"Stock markets began the week positively, with Nifty 50 up 0.55% and BSE Sensex rising 0.56%. Analysts highlight significant global events this week, including interest rate decisions and earnings reports, which may impact market trends.",https://www.livemint.com/market/stock-market-news/vinay-rajani-of-hdfc-securities-suggests-these-stocks-to-buy-for-shortterm-11761551956955.html,"Mon, 27 Oct 2025 13:51:50 +0530",positive,0.9296340942382812
Livemint,Multibagger NSE SME stock gives 240% returns to allottees in two years. Check details,"SAR Televenture share price rose over 7% after announcing a  ₹800 crore acquisition of Blue Lotus Support Services and Whitefield Communications. The deal strengthens its position in India's telecom sector, boosting its operational reach in southern states amid rising data demand and 5G rollout.",https://www.livemint.com/market/stock-market-news/multibagger-nse-sme-stock-gives-240-returns-to-allottees-in-two-years-check-details-11761547859830.html,"Mon, 27 Oct 2025 13:03:40 +0530",positive,0.9544598460197449
