source,title,summary,link,published_date,sentiment_label,sentiment_score
NewsAPI - Livemint,PhonePe HDFC Bank Ultimo Credit Card offers 10% rewards on utility bills. Details here,"PhonePe HDFC Bank Ultimo Credit Card offers a 10% reward rate on select PhonePe categories, 5% reward rate on select online brands, and 1% on UPI payments, along with complimentary airport lounge access and fuel surcharge waiver.",https://www.livemint.com/money/personal-finance/phonepe-hdfc-bank-ultimo-credit-card-offers-10-rewards-on-utility-bills-details-here-11756801554381.html,2025-09-03T03:58:12Z,neutral,0.8100650906562805
NewsAPI - ETF Daily News,Kestra Advisory Services LLC Sells 686 Shares of HDFC Bank Limited $HDB,"Kestra Advisory Services LLC trimmed its position in shares of HDFC Bank Limited (NYSE:HDB – Free Report) by 5.0% during the 1st quarter, according to the company in its most recent 13F filing with the SEC. The institutional investor owned 13,137 shares of th…",https://www.etfdailynews.com/2025/09/03/kestra-advisory-services-llc-sells-686-shares-of-hdfc-bank-limited-hdb/,2025-09-03T08:10:58Z,negative,0.8329260349273682
NewsAPI - The Times of India,Market in wait-and-watch mode looking for festive trigger; GST cuts may boost consumption: Amnish Aggarwal,"Markets are in a wait-and-watch phase ahead of the GST Council meet, said Amnish Aggarwal of Prabhudas Lilladher. Potential GST cuts on FMCG, autos, and consumer durables could spur festive demand, while PSU banks look attractive; IT remains weak, and selecti…",https://economictimes.indiatimes.com/markets/stocks/news/market-in-wait-and-watch-mode-looking-for-festive-trigger-gst-cuts-may-boost-consumption-amnish-aggarwal/articleshow/123675064.cms,2025-09-03T09:47:56Z,positive,0.8245744109153748
NewsAPI - The Times of India,"GST Council slashes tax on personal-care items like shampoo, toothpaste, hair oil to 5%","The Goods and Services Tax (GST) Council may revise tax rates. Personal care items like toothpaste could see reduced taxes. This benefits consumers and companies like Hindustan Unilever. Retail prices may decrease, boosting demand. The move aligns with GST 2.…",https://economictimes.indiatimes.com/news/economy/policy/gst-council-slashes-tax-on-personal-care-items-like-shampoo-toothpaste-hair-oil-to-5/articleshow/123681347.cms,2025-09-03T17:20:50Z,positive,0.7771231532096863
NewsAPI - Ndtvprofit.com,"'Buy' ICICI Bank Shares Maintains Motilal Oswal, Sees Upto 20% Potential Upside - Check Target Price","ICICI Bank Ltd. has been reporting a stellar performance for the past few years, irrespective of the sectoral challenges such as unsecured asset quality issues, systemic growth moderation, liability accretion or net interest margin headwinds. 

During Q1 FY26…",https://www.ndtvprofit.com/research-reports/buy-icici-bank-shares-maintains-motilal-oswal-sees-upto-20-potential-upside-check-target-price,2025-09-03T03:55:01Z,positive,0.9478743076324464
NewsAPI - BusinessLine,Indus Towers shares fall 3.75% despite African expansion approval,"The company announced on Monday that its board approved entry into Nigeria, Uganda, and Zambia, leveraging its relationship with anchor customer Bharti Airtel",https://www.thehindubusinessline.com/markets/stock-markets/indus-towers-shares-fall-375-despite-african-expansion-approval/article70006982.ece,2025-09-03T06:27:39Z,negative,0.9476535320281982
NewsAPI - The Times of India,Can Smartworks maintain its growth momentum after a 29% surge since IPO?,"Smartworks Coworking Spaces has shown strong performance since its IPO, gaining 29%, driven by robust June quarter results. With 1.1 million sq ft of space to be handed over soon, the company anticipates margin growth in the second half of FY26. They are targ…",https://economictimes.indiatimes.com/markets/stocks/news/can-smartworks-maintain-its-growth-momentum-after-a-29-surge-since-ipo/articleshow/123667106.cms,2025-09-03T00:54:18Z,positive,0.9441839456558228
NewsAPI - The Times of India,TBO Tek shares surge 12% after $125 million Classic Vacations acquisition,"TBO Tek shares jumped 11.61% to Rs 1,541.30 on NSE after announcing the acquisition of US-based Classic Vacations for up to $125 million. This strategic move will boost TBO Tek’s global footprint in the luxury travel market, combining advanced technology with…",https://economictimes.indiatimes.com/markets/stocks/news/tbo-tek-shares-surge-12-after-125-million-classic-vacations-acquisition/articleshow/123670188.cms,2025-09-03T05:26:53Z,positive,0.9494437575340272
NewsAPI - The Times of India,Small and mid-cap firms lag behind large caps in Q1 earnings show,"An ETIG analysis reveals that small and mid-cap firms underperformed large caps in the June quarter, with profit growth hitting multi-quarter lows. Large caps saw improved profit and sales growth, maintaining stable profit margins, while smaller firms experie…",https://economictimes.indiatimes.com/markets/stocks/earnings/small-and-mid-cap-firms-lag-behind-large-caps-in-q1-earnings-show/articleshow/123687735.cms,2025-09-03T23:54:27Z,negative,0.6614115834236145
NewsAPI - The Times of India,GST rate cut: What's in store for 36 lakh ITC shareholders? Jefferies analysts decode,"ITC shares have delivered no returns in two years amid GST, BAT stake sale, and Marlboro concerns. Jefferies expects revenue-neutral GST changes, which could ease investor worries and support steady cigarette industry growth.",https://economictimes.indiatimes.com/markets/stocks/news/gst-rate-cut-whats-in-store-for-36-lakh-itc-shareholders-jefferies-analysts-decode/articleshow/123670223.cms,2025-09-03T05:31:40Z,positive,0.8718288540840149
NewsAPI - Economictimes.com,"Gainers & Losers: Tata Steel, Apollo Micro Systems' lead gains, while Indus Towers slump","Benchmark indices rebounded strongly with Sensex up 407 points and Nifty reclaiming 24,700. Steel stocks surged, YES Bank rallied, Infosys fell, and Indus Towers slipped on Africa expansion concerns amid stock-specific action.",https://m.economictimes.com/markets/web-stories/gainers-amp-losers-tata-steel-apollo-micro-systems-lead-gains-while-indus-towers-slump/slideshow/123679132.cms,2025-09-03T13:09:40Z,negative,0.9168460965156556
NewsAPI - The Times of India,Indus Towers shares drop 5% to 52-week low amid investor concerns over Africa entry,"Indus Towers shares fell 5% to a 52-week low after the board approved a strategic international expansion into Nigeria, Uganda, and Zambia. While the move aligns with the government’s push for global growth, investors appeared cautious due to risks like regul…",https://economictimes.indiatimes.com/markets/stocks/news/indus-towers-shares-drop-5-to-52-week-low-amid-investor-concerns-over-africa-entry/articleshow/123670148.cms,2025-09-03T05:24:31Z,negative,0.9736088514328004
NewsAPI - The Times of India,GST on health and life insurance premiums reduced to zero: See how it will impact your policy costs,"The Goods and Services Tax (GST) on health and life insurance premiums will soon be zero. The GST Council approved this change in its recent meeting. This new rule starts on September 22, 2025. While premiums will not have GST, insurers may not get input tax …",https://economictimes.indiatimes.com/wealth/insure/gst-on-health-and-life-insurance-premiums-reduced-to-zero-see-how-it-will-impact-your-policy-costs/articleshow/123682131.cms,2025-09-03T17:12:19Z,neutral,0.8979437947273254
NewsAPI - BusinessLine,Metal stocks drive market recovery as Sensex gains 139 points,"Metal stocks emerged as the session’s top performers, with Tata Steel surging ₹7.81 (4.93%) to ₹166.20, JSW Steel climbing ₹34.10 (3.27%) to ₹1,078.10 and Hindalco advancing ₹17.95 (2.49%) to ₹738.90",https://www.thehindubusinessline.com/markets/stock-markets/metal-stocks-drive-market-recovery-as-sensex-gains-139-points/article70007204.ece,2025-09-03T07:38:52Z,positive,0.9272535443305968
NewsAPI - The Times of India,From first paycheck invested in Reliance Industries shares to toilet cleaner ads. How Shahid Kapoor co-star bought a Mumbai house,"Vishal Malhotra, famed for Ishq Vishk, faced typecasting and a career setback after seeking diverse roles. Undeterred, he embraced opportunities like a Harpic endorsement for recognition and financial stability. He smartly invested early, guided by his parent…",https://economictimes.indiatimes.com/magazines/panache/from-first-paycheck-invested-in-reliance-industries-shares-to-toilet-cleaner-ads-how-shahid-kapoor-co-star-bought-a-mumbai-house/articleshow/123675148.cms,2025-09-03T10:39:47Z,neutral,0.8383474946022034
NewsAPI - Fortune,"Nvidia’s massive market cap is a ‘bubble risk,’ Deutsche Bank says: ‘We appear to be in uncharted territory’","“Nvidia’s market cap is now larger than every country’s entire listed stock exchange apart from the US, China, Japan and India,” the bank said.",https://fortune.com/2025/09/03/nvidia-market-cap-bubble-risk-deutsche-bank-uncharted-territory/,2025-09-03T11:26:56Z,neutral,0.683891236782074
NewsAPI - Ndtvprofit.com,ITC Hotels Rated New 'Buy' At Axis Capital - Check Target Price,ITC Hotels Ltd. received a 'buy' initiation from Axis Capital with a bullish target price. Analysts estimate the company's revenue and Ebitda to grow at a CAGR of 13% and 15% respectively over the next three years. This growth will be led by a 10% RevPAR (Rev…,https://www.ndtvprofit.com/markets/itc-hotels-rated-new-buy-at-axis-capital-check-target-price,2025-09-03T04:30:26Z,positive,0.938805878162384
NewsAPI - Ndtvprofit.com,"Nifty Reclaims 24,700, Sensex Ends 400 Points Up Ahead Of GST Rate Decision","The benchmark equity indices ended in the green on Wednesday on expectations of a GST rate reduction, which can help boost consumption. The NSE Nifty 50 settled 135.45 points or 0.55% higher at 24,715.05 and the BSE Sensex closed 409.83 points or 0.51% up at …",https://www.ndtvprofit.com/markets/stock-market-highlights-nifty-reclaims-24700-sensex-ends-400-points-up-ahead-of-gst-rate-cut-decision,2025-09-03T11:00:22Z,positive,0.8877750635147095
NewsAPI - Thefly.com,"Infosys initiated with bearish view at Rothschild & Co Redburn, here's why","See the rest of the story here.

thefly.com provides the latest financial news as it breaks. Known as a leader in market intelligence, The Fly's real-time, streaming news feed keeps individual investors, professional money managers, active traders, and corpor…",https://thefly.com/permalinks/entry.php/id4191871/INFY-Infosys-initiated-with-bearish-view-at-Rothschild-amp-Co-Redburn-heres-why,2025-09-03T08:54:26Z,neutral,0.9354230165481568
NewsAPI - Ndtvprofit.com,"Nifty Faces Immediate Resistance At 24,800","The NSE Nifty 50 has formed a bull candle, which remained contained inside the previous session's price range, signalling continuation of the consolidation amid stock-specific action. The Nifty is currently placed around the 20- and 50-day extended moving ave…",https://www.ndtvprofit.com/markets/trade-setup-nse-nifty-50-bank-support-resistance-levels-outlook-september-4-2025,2025-09-03T15:09:18Z,negative,0.5457577705383301
NewsAPI - The Times of India,Raamdeo Agrawal advocates for bold reforms in India amid US tariff challenges,"Raamdeo Agrawal advocates for bold reforms by the government. He notes the current market dynamics of promoters selling and retail investors buying. Agrawal sees opportunities despite pricey valuations, advising investors to buy and hold for long-term growth.…",https://economictimes.indiatimes.com/markets/expert-view/raamdeo-agrawal-advocates-for-bold-reforms-in-india-amid-us-tariff-challenges/articleshow/123666992.cms,2025-09-03T00:23:57Z,positive,0.5424491167068481
NewsAPI - BusinessLine,"Life insurers look for equal GST rate cuts for premiums, reinsurance, commissions for protection plans","life insurance industry is looking for equal GST rate cuts for insurance premiums, reinsurance and commissions for protection plans to pass on the rate cut benefit fully to the policyholders",https://www.thehindubusinessline.com/money-and-banking/life-insurers-look-for-equal-gst-rate-cuts-for-premiums-reinsurance-commissions-for-protection-plans/article70008856.ece,2025-09-03T14:41:30Z,neutral,0.6141799092292786
NewsAPI - The Times of India,KISSing those crazy GST slabs bye,"The GST Council has streamlined the tax structure, introducing a 0%, 5%, 18%, and 40% tier system, eliminating the 28% slab except for luxury items. While many goods and services now fall under the 5% and 18% categories, a 40% 'sin' tax on certain items remai…",https://economictimes.indiatimes.com/opinion/et-commentary/kissing-those-crazy-gst-slabs-bye/articleshow/123684262.cms,2025-09-03T19:10:53Z,neutral,0.8377862572669983
NewsAPI - BusinessLine,"Markets open mixed as GST Council meet begins, gold hits fresh highs","The Sensex opened at 80,295.99 against previous close of 80,157.88 but quickly slipped to 80,052.34, down 105.54 points or 0.13 per cent. The Nifty 50 opened at 24,616.50 versus Monday’s close of 24,579.60 before declining to 24,552.45, losing 27.15 points or…",https://www.thehindubusinessline.com/markets/stock-markets/markets-open-mixed-as-gst-council-meet-begins-gold-hits-fresh-highs/article70006729.ece,2025-09-03T04:43:11Z,negative,0.973197340965271
NewsAPI - Foreign Policy,What the Modi-Xi Meeting Was Really About,The Indian leader’s visit to China caps a nearly year-long effort to ease bilateral tensions.,http://foreignpolicy.com/2025/09/03/modi-xi-meeting-india-china-tensions-border-trump/,2025-09-03T17:20:28Z,positive,0.8828665614128113
NewsAPI - The Times of India,GST Council approves highest tax rate of 40% on these goods,"The GST Council has approved raising taxes on sin goods to 40% as part of a broader GST 2.0 overhaul, simplifying the tax structure to two main slabs. This move, expected by Diwali 2025, aims to discourage consumption of harmful goods while boosting governmen…",https://economictimes.indiatimes.com/news/economy/policy/gst-council-will-now-charge-highest-tax-on-these-goods/articleshow/123681276.cms,2025-09-03T16:56:23Z,positive,0.7296949625015259
NewsAPI - The Times of India,TCS shares in focus after €550 million digital transformation deal with Tryg,"TCS shares: TCS inks €550 mn, 7-year deal with Scandinavia’s Tryg to drive digital transformation across Denmark, Sweden and Norway.",https://economictimes.indiatimes.com/markets/stocks/news/tcs-shares-in-focus-after-550-million-digital-transformation-deal-with-tryg/articleshow/123668854.cms,2025-09-03T03:59:37Z,positive,0.885513186454773
NewsAPI - Biztoc.com,Investors Cozy Up to Safer Bets in Indian Stock Market as Tariff Pain Looms,,https://biztoc.com/x/337faa01be69162b,2025-09-03T03:11:53Z,negative,0.4998737275600433
NewsAPI - The Times of India,Rupee up for second day on bets of short-term rebound despite tariff-related risks,"The Indian rupee ended higher on Wednesday even as most Asian currencies fell, with market participants betting on the unit staging a recovery in the near term, while weakness in the dollar index and strong local shares also aided sentiment.",https://economictimes.indiatimes.com/markets/forex/forex-news/rupee-up-for-second-day-on-bets-of-short-term-rebound-despite-tariff-related-risks/articleshow/123676454.cms,2025-09-03T10:50:11Z,positive,0.9222062826156616
NewsAPI - The Times of India,Ahead of Market: 10 things that will decide stock market action on Thursday,"Indian markets closed higher on Wednesday, led by banking and metal stocks, with Nifty at 24,715 and Sensex at 80,567. Investors await GST Council updates that could impact consumption-led sectors, while technical indicators show cautious near-term market mom…",https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-market-action-on-thursday/articleshow/123680516.cms,2025-09-03T15:01:06Z,positive,0.8176589608192444
NewsAPI - Ndtvprofit.com,"Sammaan Capital To Raise Up To Rs 30,000 Crore Via Debt Instruments","Sammaan Capital Ltd. secured board approval on Wednesday to raise funds of up to Rs 30,000 crore through the issuance of various debt instruments, including non-convertible debentures, bonds and other securities. The fundraise will be carried out in multiple …",https://www.ndtvprofit.com/markets/sammaan-capital-to-raise-up-to-rs-30000-crore-via-debt-instruments,2025-09-03T15:47:22Z,neutral,0.5775116682052612
NewsAPI - Bloomberg,Indian shadow banks’ IPO boom falters on mounting credit stress,"Exclusive analysis on India's IPO market struggles with shadow lenders delaying or scrapping listings, impacting record-breaking year projections.",https://www.bloomberg.com/news/articles/2025-09-03/indian-shadow-banks-ipo-boom-falters-on-mounting-credit-stress,2025-09-03T05:38:01Z,negative,0.9697350859642028
NewsAPI - BusinessLine,Metal stocks power markets higher as GST Council expectations drive rally,"The turnaround came after a tepid start to the trading session, with metal stocks leading the charge as Tata Steel emerged as the top gainer, soaring 5.96% to ₹167.83",https://www.thehindubusinessline.com/markets/metal-stocks-power-markets-higher-as-gst-council-expectations-drive-rally/article70008069.ece,2025-09-03T13:05:50Z,positive,0.9410072565078736
NewsAPI - BusinessLine,Metal stocks power markets higher as GST Council expectations drive rally,"The turnaround came after a tepid start to the trading session, with metal stocks leading the charge as Tata Steel emerged as the top gainer, soaring 5.96% to ₹167.83",https://www.thehindubusinessline.com/markets/stock-markets/metal-stocks-power-markets-higher-as-gst-council-expectations-drive-rally/article70008069.ece,2025-09-03T13:05:50Z,positive,0.9410072565078736
NewsAPI - The Times of India,"Jana, Ujjivan may sidestep promoter ring-fencing in universal bank shift","Experts suggest Jana SFB and Ujjivan SFB may bypass the promoter ring-fencing requirement for universal bank licenses, unlike AU SFB. Jana already has a listed holding company, while Ujjivan is fully publicly held after a reverse merger. This transition offer…",https://economictimes.indiatimes.com/markets/stocks/news/jana-ujjivan-may-sidestep-promoter-ring-fencing-in-universal-bank-shift/articleshow/123667070.cms,2025-09-03T00:49:29Z,neutral,0.8375875949859619
NewsAPI - The Times of India,"GST cut on Insurance premiums may lower costs, insurers brace for near-term impact: Report","The GST Council is considering GST rate cuts on health and term insurance, potentially lowering premiums for policyholders. While a full exemption could reduce premiums significantly, it may lead to a revenue shortfall for the government.",https://economictimes.indiatimes.com/industry/banking/finance/insure/gst-cut-on-insurance-premiums-may-lower-costs-insurers-brace-for-near-term-impact-report/articleshow/123673708.cms,2025-09-03T08:33:21Z,negative,0.9196462035179138
NewsAPI - ZDNet,Two subscription-free smart rings were just banned in the US - here's what comes next,"Oura's biggest smart ring rivals were caught infringing on its form factor patent, and will no longer be available to purchase come October. Here's how the competitors are responding.",https://www.zdnet.com/article/two-subscription-free-smart-rings-were-just-banned-in-the-us-heres-what-comes-next/,2025-09-03T14:14:40Z,negative,0.5745445489883423
NewsAPI - The Times of India,56th GST Council recommends slashing GST on rooms with tariffs less than or equal to Rs 7500 to 5% without ITC,"The Goods and Services Tax (GST) Council has decided to reduce tax rates on hotel rooms costing up to Rs 7,500 per day. The new rate is 5% without input tax credit. This decision aims to benefit budget and mid-market travelers. Nikhil Sharma from Radisson Hot…",https://economictimes.indiatimes.com/industry/services/hotels-/-restaurants/56th-gst-coucil-recommends-slashing-gst-on-rooms-with-tariffs-less-than-or-equal-to-rs-7500-to-5-without-itc/articleshow/123683093.cms,2025-09-03T18:04:21Z,neutral,0.6381648182868958
NewsAPI - Fortune,Inside IKEA’s CEO succession plan: a lengthy listening tour and a handover that will take months,Also: All the news and watercooler chat from Fortune.,https://fortune.com/2025/09/03/inside-ikeas-ceo-succession-plan-a-lengthy-listening-tour-and-a-handover-that-will-take-months/,2025-09-03T09:24:50Z,neutral,0.9404270052909852
NewsAPI - The Times of India,GST on health and life insurance premiums reduced to zero: See how it will impact your policy costs,"The Goods and Services Tax (GST) on health and life insurance premiums will soon be zero. The GST Council approved this change in its recent meeting. This new rule starts on September 22, 2025. While premiums will not have GST, insurers may not get input tax …",https://economictimes.indiatimes.com/wealth/insure/gst-on-health-and-life-insurance-premiums-reduced-to-zero-see-how-it-will-impact-your-policy-costs/articleshow/123682560.cms,2025-09-03T17:12:19Z,neutral,0.8979437947273254
NewsAPI - The Times of India,Indian shadow banks’ IPO boom falters on mounting credit stress,"Initial Public Offerings of India's shadow banks face challenges. Several firms, including SK Finance and Belstar Microfinance, shelve their IPO plans. Investors are wary due to rising bad loans and economic uncertainty. Other lenders like Veritas Finance and…",https://economictimes.indiatimes.com/markets/ipos/fpos/indian-shadow-banks-ipo-boom-falters-on-mounting-credit-stress/articleshow/123672605.cms,2025-09-03T07:33:33Z,negative,0.9690054059028624
NewsAPI - The Times of India,From licence hassle to ₹100-crore business: How SignDesk is revolutionising digital documentation,"Frustrated by India's bureaucratic processes, Krupesh Bhat launched LegalDesk, later rebranded as SignDesk. Leveraging Aadhaar and India Stack, the company pioneered e-signatures, attracting major enterprises. SignDesk now offers comprehensive digital documen…",https://economictimes.indiatimes.com/news/india/from-licence-hassle-to-100-crore-saas-how-signdesk-is-revolutionising-digital-documentation/articleshow/123676630.cms,2025-09-03T11:59:01Z,neutral,0.780818521976471
NewsAPI - Livemint,Income Tax: Salaried taxpayers need to take note of these 6 key points before filing their ITR,"Income Tax: Salaried taxpayers need to use ITR-1 if their income is only from salary and one house property. But if they have more sources of income, they may have to use ITR-2.",https://www.livemint.com/money/personal-finance/income-tax-salaried-taxpayers-must-remember-these-key-points-before-filing-their-return-itr-2025-11756897066280.html,2025-09-03T13:00:39Z,neutral,0.9258159399032592
NewsAPI - The Times of India,"Prataap Snacks new owners feel the crunch, explores exit options as growth stales",Prataap Snacks faces potential ownership changes. Authum Investments and Madhusudan Kela consider selling their stake. Competitors like Haldiram and ITC might be interested. Prataap struggles with growth due to market pressures. The company aims to expand bey…,https://economictimes.indiatimes.com/industry/cons-products/food/prataap-snacks-new-owners-feel-the-crunch-explores-exit-options-as-growth-stales/articleshow/123663907.cms,2025-09-03T00:30:00Z,neutral,0.566985547542572
NewsAPI - The Times of India,"Stocks in news: Vikran Engineering, Indus Towers, Waaree Energies, TCS, YES Bank","Domestic equities closed lower despite positive macro data, influenced by caution ahead of the GST Council meeting. Several companies are in focus, including Vikran Engineering and Anlon Healthcare, debuting on the exchanges. Indus Towers plans expansion in A…",https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-vikran-engineering-indus-towers-waaree-energies-tcs-yes-bank/articleshow/123667179.cms,2025-09-03T01:12:47Z,negative,0.8098481297492981
NewsAPI - The Times of India,Credit markets near records after $90 billion bond sale spree,Global credit markets saw a surge in activity. Borrowers globally sold investment-grade debt worth billions. US firms sold a huge amount of debt. European and Japanese markets also witnessed record-breaking issuances. Companies are capitalizing on strong inve…,https://economictimes.indiatimes.com/markets/bonds/credit-markets-near-records-after-90-billion-bond-sale-spree/articleshow/123668320.cms,2025-09-03T03:17:27Z,positive,0.9166339635849
NewsAPI - The Times of India,"Urban Company’s Rs 1,900-crore IPO; Google’s Chrome win","Urban Company is set to ride to Dalal Street, with its Rs 1,900-crore issue next week. This and more in today’s ETtech Top 5.",https://economictimes.indiatimes.com/tech/newsletters/tech-top-5/urban-companys-rs-1900-crore-ipo-googles-chrome-win/articleshow/123679280.cms,2025-09-03T13:32:52Z,neutral,0.8689990639686584
NewsAPI - The Times of India,NPCI raises UPI transaction limit to Rs 5 lakh for high-value payments,"The relaxed transaction limit will apply to categories, including insurance, travel, jewellery, and credit card bill payments, among others.",https://economictimes.indiatimes.com/tech/technology/npci-raises-upi-transaction-limit-to-rs-5-lakh-for-high-value-payments/articleshow/123681815.cms,2025-09-03T16:47:57Z,neutral,0.7198619842529297
NewsAPI - The Times of India,Hotel stocks rally up to 50% in FY26: Will GST 2.0 give them an extra boost?,"Hotel stocks surged up to 50% in FY26, fueled by strong demand, GST reform hopes, and expansion plans. Analysts remain bullish on Lemon Tree, Chalet, and Apeejay Park, citing rising room rates, reduced debt, and new projects. Seasonal travel and premium suppl…",https://economictimes.indiatimes.com/markets/stocks/news/hotel-stocks-rally-up-to-50-in-fy26-will-gst-2-0-give-them-an-extra-boost/articleshow/123679055.cms,2025-09-03T13:06:16Z,positive,0.9535572528839112
NewsAPI - The Times of India,"Sensex rises 410 pts, Nifty50 tops 24,700 as banks, metal stocks advance","Indian markets closed higher on Wednesday, driven by banking and metal stocks, as investors anticipated GST Council updates regarding potential rate cuts. The Nifty rose by 0.55%, and the Sensex increased by 0.51%. Metal stocks surged, led by Tata Steel, whil…",https://economictimes.indiatimes.com/markets/stocks/news/sensex-rises-410-pts-nifty50-tops-24710-as-banks-metal-stocks-advance/articleshow/123675637.cms,2025-09-03T10:14:55Z,positive,0.9460246562957764
NewsAPI - The Times of India,GST 2.0 & the great Indian price puzzle: Middle class cheer or boardroom bonus?,"India is on the verge of GST 2.0, aiming to simplify the tax structure and boost demand. Essential goods may see reduced rates, benefiting consumers, while companies could strategically reprice products. The reform balances revenue concerns with the potential…",https://economictimes.indiatimes.com/news/economy/policy/gst-2-0-the-great-indian-price-puzzle-middle-class-cheer-or-boardroom-bonus/articleshow/123667802.cms,2025-09-03T03:25:32Z,positive,0.8874872922897339
NewsAPI - BusinessLine,"GST Council Approves New Slabs: 40% on luxury goods, 5% on essentials","A proposal to bring a new rate of 40% for 5-7 goods, while maintaining special rates of 0, 0.25, 1 and 3% was also approved by the Council",https://www.thehindubusinessline.com/economy/gst-council-approves-new-slabs-40-on-luxury-goods-5-on-essentials/article70009493.ece,2025-09-03T16:51:26Z,neutral,0.8223572373390198
NewsAPI - Livemint,From Dubai to London: An Indian’s playbook for global real estate investments,"A prudent strategy would be to blend high-yield markets such as Dubai with stable, prestigious destinations like London or Singapore.",https://www.livemint.com/money/personal-finance/investing-overseas-real-estate-foreign-property-dubai-london-singapore-indian-rules-taxes-lrs-11756881860487.html,2025-09-03T08:30:04Z,neutral,0.764181911945343
NewsAPI - The Times of India,Simplified GST Scheme: Government unveils quick registration for small and low-risk businesses,"The Indian government has launched a Simplified GST Registration Scheme to streamline the process for small and low-risk businesses. Eligible applicants can now receive registration within three working days, with businesses identified as low-risk through dat…",https://economictimes.indiatimes.com/news/economy/policy/simplified-gst-scheme-government-unveils-quick-registration-for-small-and-low-risk-businesses/articleshow/123682241.cms,2025-09-03T17:17:02Z,neutral,0.8948158621788025
NewsAPI - The Times of India,Will insurance premiums become cheaper in GST 2.0?,"The GST Council has eliminated the 18% tax on health and life insurance premiums, a move under PM Modi's GST 2.0 reforms aimed at simplifying the tax structure. This exemption is expected to lower premiums, potentially boosting demand and increasing insurance…",https://economictimes.indiatimes.com/news/economy/policy/will-insurance-premiums-become-cheaper-in-gst-2-0/articleshow/123683284.cms,2025-09-03T18:19:11Z,positive,0.8183380961418152
NewsAPI - The Times of India,"Vodafone Idea seeks lenders' NOC to monetise fibre for Rs 7,000-Cr capex push","An NOC from banks is essential to raise debt against dedicated security. A go-ahead from lenders is the first step for the debt-laden telecom operator to secure fresh funding. However, this will not give new lenders priority over existing bank debt, people aw…",https://economictimes.indiatimes.com/industry/telecom/telecom-news/vodafone-idea-seeks-lenders-noc-to-monetise-fibre-for-rs-7000-cr-capex-push/articleshow/123684713.cms,2025-09-03T19:40:12Z,positive,0.6435936689376831
NewsAPI - BusinessLine,"Over a dozen stocks including YES Bank, SBI, private banks, PNC Infratech, Waaree Energies, ACME Solar and Indus Towers to be in focus today","Key triggers: CCI clearance for stake sale in YES Bank, Cupid order win, PNC Infratech’s tender, ITCONS E-Solutions order win, Waaree Energies stake buy, Pradhin’s new foray",https://www.thehindubusinessline.com/markets/over-a-dozen-stocks-including-yes-bank-sbi-private-banks-pnc-infratech-waaree-energies-acme-solar-and-indus-towers-to-be-in-focus-today/article70006599.ece,2025-09-03T02:20:02Z,neutral,0.9341167211532592
NewsAPI - Livemint,Pralhad Joshi to deliver keynote address at Mint Sustainability Summit 2025,"At the Mint Sustainability Summit 2025, Union minister Pralhad Joshi will address clean energy goals. The summit will feature talks on climate resilience, renewable energy, net-zero emissions and the intersection of agriculture and climate change, emphasizing…",https://www.livemint.com/industry/pralhad-joshi-mint-sustainability-summit-2025-renewable-energy-clean-energy-agriculture-climate-change-gentari-macquarie-11756746287564.html,2025-09-03T00:30:16Z,neutral,0.7882035970687866
NewsAPI - ETF Daily News,"Northwestern Mutual Wealth Management Co. Has $490,000 Position in American Noble Gas Inc. $INFY","Northwestern Mutual Wealth Management Co. lowered its stake in shares of American Noble Gas Inc. (NYSE:INFY – Free Report) by 18.4% in the first quarter, according to its most recent 13F filing with the Securities & Exchange Commission. The firm owned 26,850 …",https://www.etfdailynews.com/2025/09/03/northwestern-mutual-wealth-management-co-has-490000-position-in-american-noble-gas-inc-infy/,2025-09-03T08:30:57Z,negative,0.9532680511474608
NewsAPI - BusinessLine,"Why Adani and Tata Group stocks will be in focus on Wednesday, September 3, 2025",JLR faces cyber attack disrupting production; NDTV to raise ₹400 crore; Adani Electricity repurchases $44.6m debt; TCS inks €550m digital deal with Tryg.,https://www.thehindubusinessline.com/markets/why-adani-and-tata-group-stocks-will-be-in-focus-on-wednesday-september-3-2025/article70006592.ece,2025-09-03T02:10:01Z,positive,0.735474705696106
NewsAPI - The Times of India,Will insurance premiums become cheaper in GST 2.0?,"The GST Council has eliminated the 18% tax on health and life insurance premiums, a move under PM Modi's GST 2.0 reforms aimed at simplifying the tax structure. This exemption is expected to lower premiums, potentially boosting demand and increasing insurance…",https://economictimes.indiatimes.com/news/economy/policy/will-insurance-premiums-become-cheaper-in-gst-2-0/articleshow/123683402.cms,2025-09-03T18:19:11Z,positive,0.8183380961418152
NewsAPI - GlobeNewswire,"Enterprises AI Market Research Report 2025-2030 | Growing Collaboration With Enterprise AI Agents, Rising Adoption of AI for Cybersecurity and Risk Management","The global enterprise artificial intelligence market is projected to grow at a CAGR of 19.60% from 2024 to 2030. However, U.S. tariffs on AI hardware are driving up costs by 10-30%, affecting enterprise AI adoption, particularly among smaller firms. AI market…",https://www.globenewswire.com/news-release/2025/09/03/3143482/28124/en/Enterprises-AI-Market-Research-Report-2025-2030-Growing-Collaboration-With-Enterprise-AI-Agents-Rising-Adoption-of-AI-for-Cybersecurity-and-Risk-Management.html,2025-09-03T11:30:00Z,positive,0.8400437235832214
